date,AQI_index,AQI_rank,PM2.5,PM10,SO2,NO2,CO,O3
"
                                        2015-10-22","69
                                       ",143,49,80,17,52,1.20,56
"
                                        2015-10-23","86
                                       ",195,63,89,14,47,1.20,46
"
                                        2015-10-24","108
                                       ",285,81,109,20,50,1.31,25
"
                                        2015-10-25","103
                                       ",290,76,102,17,36,1.27,12
"
                                        2015-10-26","38
                                       ",37,22,38,14,33,1.10,15
"
                                        2015-10-27","32
                                       ",22,14,31,16,33,0.73,21
"
                                        2015-10-28","58
                                       ",155,37,63,19,41,0.92,10
"
                                        2015-10-29","90
                                       ",307,66,103,26,55,1.15,14
"
                                        2015-10-30","44
                                       ",98,29,43,13,31,1.10,5
"
                                        2015-10-31","45
                                       ",132,30,43,12,33,0.86,19
"
                                        2015-11-01","63
                                       ",195,44,63,12,44,1.02,26
"
                                        2015-11-02","65
                                       ",138,45,70,16,48,1.07,32
"
                                        2015-11-03","80
                                       ",166,58,90,22,51,1.29,10
"
                                        2015-11-04","98
                                       ",225,73,107,23,46,1.36,5
"
                                        2015-11-05","77
                                       ",183,56,75,14,38,1.30,3
"
                                        2015-11-06","56
                                       ",201,39,58,13,39,1.32,10
"
                                        2015-11-07","83
                                       ",302,61,87,17,44,1.27,35
"
                                        2015-11-08","57
                                       ",162,39,59,12,35,1.33,13
"
                                        2015-11-09","73
                                       ",175,52,81,15,41,1.48,8
"
                                        2015-11-10","53
                                       ",103,35,55,15,42,1.24,9
"
                                        2015-11-11","49
                                       ",86,29,49,15,32,1.14,17
"
                                        2015-11-12","33
                                       ",72,17,32,15,33,1.19,23
"
                                        2015-11-13","48
                                       ",125,26,49,19,40,1.21,21
"
                                        2015-11-14","53
                                       ",114,34,56,18,40,1.15,17
"
                                        2015-11-15","75
                                       ",208,54,73,11,38,1.31,10
"
                                        2015-11-16","80
                                       ",259,58,78,15,38,1.41,7
"
                                        2015-11-17","58
                                       ",169,40,59,13,34,1.20,7
"
                                        2015-11-18","70
                                       ",285,50,79,17,33,1.39,3
"
                                        2015-11-19","58
                                       ",185,40,62,18,28,1.34,3
"
                                        2015-11-20","65
                                       ",187,45,74,21,42,1.53,7
"
                                        2015-11-21","59
                                       ",167,39,64,17,38,1.29,14
"
                                        2015-11-22","76
                                       ",318,54,84,18,42,1.34,5
"
                                        2015-11-23","51
                                       ",211,32,52,14,31,1.20,10
"
                                        2015-11-24","40
                                       ",164,26,38,11,27,1.43,5
"
                                        2015-11-25","41
                                       ",97,28,42,12,35,1.55,5
"
                                        2015-11-26","66
                                       ",250,46,67,19,39,1.75,4
"
                                        2015-11-27","62
                                       ",174,43,61,15,37,1.38,5
"
                                        2015-11-28","67
                                       ",136,48,66,18,36,1.20,4
"
                                        2015-11-29","76
                                       ",148,55,77,19,40,1.24,13
"
                                        2015-11-30","88
                                       ",195,64,89,18,42,1.36,7
"
                                        2015-12-01","96
                                       ",216,71,94,19,41,1.35,6
"
                                        2015-12-02","81
                                       ",208,59,73,15,42,1.19,11
"
                                        2015-12-03","85
                                       ",298,63,80,16,39,1.37,5
"
                                        2015-12-04","56
                                       ",153,38,56,13,36,0.87,20
"
                                        2015-12-05","40
                                       ",88,27,39,13,39,0.90,12
"
                                        2015-12-06","57
                                       ",152,39,56,16,39,1.01,17
"
                                        2015-12-07","62
                                       ",134,43,71,16,56,1.10,13
"
                                        2015-12-08","72
                                       ",161,51,78,23,52,1.05,14
"
                                        2015-12-09","144
                                       ",290,109,145,35,59,1.33,7
"
                                        2015-12-10","145
                                       ",286,109,150,37,62,1.33,8
"
                                        2015-12-11","94
                                       ",213,69,89,21,41,0.95,18
"
                                        2015-12-12","39
                                       ",40,25,38,13,37,1.00,14
"
                                        2015-12-13","54
                                       ",112,37,50,12,36,1.29,6
"
                                        2015-12-14","47
                                       ",90,32,39,15,32,1.35,13
"
                                        2015-12-15","35
                                       ",38,24,29,17,31,0.83,25
"
                                        2015-12-16","52
                                       ",164,36,50,17,39,0.85,21
"
                                        2015-12-17","63
                                       ",213,45,68,26,44,0.98,16
"
                                        2015-12-18","51
                                       ",72,34,50,22,44,0.77,16
"
                                        2015-12-19","61
                                       ",95,42,54,22,37,0.72,13
"
                                        2015-12-20","70
                                       ",82,50,68,28,42,0.87,14
"
                                        2015-12-21","83
                                       ",106,60,86,22,46,0.95,13
"
                                        2015-12-22","99
                                       ",143,73,102,28,54,1.24,12
"
                                        2015-12-23","114
                                       ",158,85,120,30,56,1.43,4
"
                                        2015-12-24","105
                                       ",217,78,106,25,50,1.13,9
"
                                        2015-12-25","86
                                       ",184,63,90,22,51,1.20,9
"
                                        2015-12-26","95
                                       ",203,70,94,17,50,1.21,13
"
                                        2015-12-27","95
                                       ",239,70,93,15,44,1.17,21
"
                                        2015-12-28","110
                                       ",239,82,111,18,46,1.24,9
"
                                        2015-12-29","148
                                       ",266,112,149,23,55,1.59,8
"
                                        2015-12-30","178
                                       ",276,134,178,27,66,1.76,6
"
                                        2015-12-31","173
                                       ",270,131,172,27,63,1.74,8
"
                                        2016-01-01","172
                                       ",292,130,159,28,55,1.56,11
"
                                        2016-01-02","182
                                       ",272,137,176,22,64,1.70,19
"
                                        2016-01-03","187
                                       ",275,142,184,21,62,1.78,12
"
                                        2016-01-04","199
                                       ",292,153,189,27,61,1.95,17
"
                                        2016-01-05","104
                                       ",271,78,97,20,53,1.73,18
"
                                        2016-01-06","99
                                       ",254,73,92,18,49,2.67,6
"
                                        2016-01-07","59
                                       ",140,41,52,19,37,1.54,6
"
                                        2016-01-08","36
                                       ",28,24,33,13,35,1.23,9
"
                                        2016-01-09","48
                                       ",56,33,41,14,37,1.31,6
"
                                        2016-01-10","63
                                       ",119,45,59,17,41,1.45,5
"
                                        2016-01-11","65
                                       ",189,46,60,18,39,1.40,11
"
                                        2016-01-12","46
                                       ",108,31,45,15,37,1.10,11
"
                                        2016-01-13","60
                                       ",144,42,60,22,42,1.20,10
"
                                        2016-01-14","86
                                       ",186,63,80,16,45,1.37,10
"
                                        2016-01-15","90
                                       ",174,66,90,22,52,1.39,15
"
                                        2016-01-16","91
                                       ",177,67,86,18,45,1.33,14
"
                                        2016-01-17","93
                                       ",212,69,92,19,48,1.41,17
"
                                        2016-01-18","110
                                       ",254,82,107,20,58,1.52,11
"
                                        2016-01-19","95
                                       ",199,71,96,22,51,1.30,11
"
                                        2016-01-20","79
                                       ",178,57,75,15,43,1.13,23
"
                                        2016-01-21","64
                                       ",191,45,54,12,37,1.11,9
"
                                        2016-01-22","42
                                       ",106,29,35,11,31,0.94,14
"
                                        2016-01-23","41
                                       ",82,28,33,9,30,0.62,29
"
                                        2016-01-24","47
                                       ",104,31,42,11,28,0.56,36
"
                                        2016-01-25","59
                                       ",143,40,63,15,44,0.72,28
"
                                        2016-01-26","82
                                       ",244,60,93,21,67,0.87,12
"
                                        2016-01-27","108
                                       ",268,80,119,29,64,0.95,11
"
                                        2016-01-28","124
                                       ",269,93,118,21,51,0.91,15
"
                                        2016-01-29","136
                                       ",298,103,132,20,59,1.03,14
"
                                        2016-01-30","131
                                       ",305,99,123,14,48,1.22,8
"
                                        2016-01-31","107
                                       ",309,80,92,10,43,1.10,8
"
                                        2016-02-01","44
                                       ",76,30,34,8,38,1.23,11
"
                                        2016-02-02","66
                                       ",95,47,55,14,46,1.29,18
"
                                        2016-02-03","80
                                       ",125,58,68,13,46,1.18,15
"
                                        2016-02-04","91
                                       ",209,67,80,12,41,1.15,19
"
                                        2016-02-05","114
                                       ",277,85,100,12,50,1.35,14
"
                                        2016-02-06","107
                                       ",321,80,97,15,39,1.22,36
"
                                        2016-02-07","102
                                       ",259,76,90,15,40,1.07,52
"
                                        2016-02-08","192
                                       ",272,149,172,25,40,1.03,55
"
                                        2016-02-09","203
                                       ",354,153,174,27,46,1.16,42
"
                                        2016-02-10","202
                                       ",350,153,173,18,50,1.30,40
"
                                        2016-02-11","126
                                       ",276,95,110,14,44,1.10,44
"
                                        2016-02-12","127
                                       ",277,96,112,16,42,1.03,42
"
                                        2016-02-13","58
                                       ",227,33,61,7,18,0.64,43
"
                                        2016-02-14","34
                                       ",86,19,31,6,15,0.48,47
"
                                        2016-02-15","43
                                       ",159,28,41,8,22,0.59,32
"
                                        2016-02-16","62
                                       ",284,44,57,10,37,0.82,18
"
                                        2016-02-17","76
                                       ",273,55,72,13,45,0.98,19
"
                                        2016-02-18","88
                                       ",266,64,86,15,54,1.08,32
"
                                        2016-02-19","100
                                       ",218,74,97,15,59,1.01,36
"
                                        2016-02-20","103
                                       ",251,77,99,17,55,1.02,22
"
                                        2016-02-21","104
                                       ",260,77,108,13,39,0.87,36
"
                                        2016-02-22","71
                                       ",157,51,68,8,37,0.79,34
"
                                        2016-02-23","76
                                       ",202,55,70,7,46,0.95,17
"
                                        2016-02-24","59
                                       ",137,39,57,14,43,0.86,34
"
                                        2016-02-25","72
                                       ",189,51,74,17,55,0.96,16
"
                                        2016-02-26","70
                                       ",184,50,76,13,48,0.79,30
"
                                        2016-02-27","81
                                       ",228,59,89,13,56,0.91,45
"
                                        2016-02-28","93
                                       ",242,69,105,14,68,1.03,46
"
                                        2016-02-29","105
                                       ",301,78,122,19,66,1.08,58
"
                                        2016-03-01","92
                                       ",231,67,114,18,67,1.07,64
"
                                        2016-03-02","137
                                       ",305,104,167,30,91,1.37,37
"
                                        2016-03-03","147
                                       ",296,111,166,26,70,1.25,52
"
                                        2016-03-04","133
                                       ",235,100,146,20,74,1.29,30
"
                                        2016-03-05","132
                                       ",222,100,140,27,61,1.29,41
"
                                        2016-03-06","63
                                       ",67,41,61,19,33,0.84,64
"
                                        2016-03-07","59
                                       ",84,37,65,16,40,0.83,52
"
                                        2016-03-08","48
                                       ",99,34,45,9,36,0.93,24
"
                                        2016-03-09","25
                                       ",12,9,14,7,22,0.80,51
"
                                        2016-03-10","28
                                       ",41,16,22,10,27,0.61,42
"
                                        2016-03-11","49
                                       ",87,33,46,20,35,0.72,48
"
                                        2016-03-12","66
                                       ",113,47,67,17,39,0.75,46
"
                                        2016-03-13","93
                                       ",246,69,94,16,48,0.86,33
"
                                        2016-03-14","75
                                       ",141,52,84,20,53,0.82,42
"
                                        2016-03-15","72
                                       ",93,50,90,20,54,0.79,63
"
                                        2016-03-16","86
                                       ",176,63,104,23,64,0.99,48
"
                                        2016-03-17","95
                                       ",183,71,109,24,61,1.04,45
"
                                        2016-03-18","128
                                       ",238,96,140,22,57,1.08,67
"
                                        2016-03-19","95
                                       ",194,70,117,20,74,1.10,42
"
                                        2016-03-20","66
                                       ",88,47,70,12,55,0.98,44
"
                                        2016-03-21","41
                                       ",43,26,40,13,46,0.90,48
"
                                        2016-03-22","38
                                       ",49,25,36,9,42,0.96,29
"
                                        2016-03-23","27
                                       ",15,15,22,6,30,0.84,47
"
                                        2016-03-24","59
                                       ",210,37,50,8,34,0.72,76
"
                                        2016-03-25","75
                                       ",275,54,74,11,48,0.87,58
"
                                        2016-03-26","73
                                       ",202,53,73,12,54,0.88,59
"
                                        2016-03-27","80
                                       ",221,57,87,16,59,0.92,51
"
                                        2016-03-28","61
                                       ",63,39,70,18,61,0.84,39
"
                                        2016-03-29","109
                                       ",322,81,114,17,59,1.01,20
"
                                        2016-03-30","91
                                       ",226,67,85,11,50,0.82,31
"
                                        2016-03-31","82
                                       ",188,60,82,13,59,0.86,29
"
                                        2016-04-01","95
                                       ",223,71,114,18,77,1.30,19
"
                                        2016-04-02","118
                                       ",305,88,134,25,78,1.28,24
"
                                        2016-04-03","107
                                       ",340,80,109,14,65,1.12,56
"
                                        2016-04-04","68
                                       ",227,43,62,12,39,0.88,59
"
                                        2016-04-05","36
                                       ",20,17,33,16,40,0.80,40
"
                                        2016-04-06","35
                                       ",49,23,33,7,40,0.86,19
"
                                        2016-04-07","56
                                       ",168,39,55,9,46,0.89,34
"
                                        2016-04-08","59
                                       ",154,40,60,9,57,1.03,19
"
                                        2016-04-09","36
                                       ",37,24,35,6,42,0.77,25
"
                                        2016-04-10","33
                                       ",23,22,32,7,42,0.79,32
"
                                        2016-04-11","53
                                       ",95,30,49,11,44,0.84,54
"
                                        2016-04-12","52
                                       ",68,32,54,10,56,0.78,34
"
                                        2016-04-13","71
                                       ",158,51,79,14,51,0.93,45
"
                                        2016-04-14","53
                                       ",82,36,54,9,46,0.73,25
"
                                        2016-04-15","50
                                       ",70,34,49,8,33,0.71,33
"
                                        2016-04-16","38
                                       ",23,15,33,9,33,0.42,74
"
                                        2016-04-17","39
                                       ",32,21,36,6,31,0.45,62
"
                                        2016-04-18","49
                                       ",111,24,47,9,38,0.57,53
"
                                        2016-04-19","58
                                       ",140,26,64,13,50,0.65,47
"
                                        2016-04-20","48
                                       ",89,31,49,7,35,0.61,44
"
                                        2016-04-21","48
                                       ",69,30,47,7,40,0.66,25
"
                                        2016-04-22","58
                                       ",127,40,56,10,46,0.81,13
"
                                        2016-04-23","53
                                       ",144,36,50,7,35,0.62,41
"
                                        2016-04-24","74
                                       ",222,53,70,8,50,0.77,21
"
                                        2016-04-25","61
                                       ",160,43,56,7,46,0.81,20
"
                                        2016-04-26","79
                                       ",269,57,77,11,48,0.89,27
"
                                        2016-04-27","84
                                       ",290,61,93,11,57,0.99,57
"
                                        2016-04-28","113
                                       ",347,84,126,14,65,0.95,55
"
                                        2016-04-29","94
                                       ",261,69,90,9,52,0.82,41
"
                                        2016-04-30","90
                                       ",249,66,90,11,51,0.84,44
"
                                        2016-05-01","97
                                       ",274,72,112,13,60,0.93,39
"
                                        2016-05-02","100
                                       ",325,74,108,11,49,0.94,63
"
                                        2016-05-03","92
                                       ",343,68,113,13,51,0.97,76
"
                                        2016-05-04","70
                                       ",188,48,84,11,44,0.83,68
"
                                        2016-05-05","96
                                       ",297,55,99,11,53,0.93,102
"
                                        2016-05-06","98
                                       ",259,73,120,10,50,0.89,66
"
                                        2016-05-07","47
                                       ",95,32,42,5,29,0.58,59
"
                                        2016-05-08","49
                                       ",119,34,46,5,29,0.66,44
"
                                        2016-05-09","54
                                       ",132,38,50,6,31,0.69,63
"
                                        2016-05-10","76
                                       ",248,45,74,11,51,0.82,81
"
                                        2016-05-11","93
                                       ",237,52,94,16,57,0.90,100
"
                                        2016-05-12","84
                                       ",205,46,97,14,46,0.76,93
"
                                        2016-05-13","106
                                       ",346,78,150,10,44,0.83,41
"
                                        2016-05-14","85
                                       ",303,63,102,7,33,0.75,30
"
                                        2016-05-15","49
                                       ",160,27,54,7,25,0.49,71
"
                                        2016-05-16","78
                                       ",312,43,98,11,45,0.70,71
"
                                        2016-05-17","72
                                       ",164,39,90,15,44,0.69,72
"
                                        2016-05-18","66
                                       ",96,44,80,12,45,0.67,51
"
                                        2016-05-19","63
                                       ",111,44,59,6,47,0.80,19
"
                                        2016-05-20","48
                                       ",86,33,43,5,29,0.76,50
"
                                        2016-05-21","54
                                       ",190,33,48,8,32,0.78,79
"
                                        2016-05-22","50
                                       ",155,34,44,5,40,0.81,41
"
                                        2016-05-23","40
                                       ",75,28,34,4,31,0.64,46
"
                                        2016-05-24","59
                                       ",150,37,57,13,35,0.73,75
"
                                        2016-05-25","49
                                       ",91,28,49,9,35,0.68,67
"
                                        2016-05-26","34
                                       ",46,22,32,4,23,0.44,50
"
                                        2016-05-27","41
                                       ",80,28,37,4,31,0.53,37
"
                                        2016-05-28","73
                                       ",279,52,70,6,44,0.68,36
"
                                        2016-05-29","82
                                       ",299,58,79,9,46,0.81,65
"
                                        2016-05-30","68
                                       ",182,47,72,9,42,0.79,57
"
                                        2016-05-31","80
                                       ",245,58,92,12,48,0.90,49
"
                                        2016-06-01","105
                                       ",355,78,103,7,34,0.87,88
"
                                        2016-06-02","57
                                       ",172,40,50,4,28,0.85,24
"
                                        2016-06-03","57
                                       ",205,31,48,8,35,0.87,72
"
                                        2016-06-04","63
                                       ",212,33,58,9,37,0.85,84
"
                                        2016-06-05","87
                                       ",326,32,65,11,40,0.63,129
"
                                        2016-06-06","83
                                       ",303,40,86,12,49,0.72,108
"
                                        2016-06-07","64
                                       ",191,42,70,7,37,0.62,92
"
                                        2016-06-08","78
                                       ",264,48,74,10,39,0.74,84
"
                                        2016-06-09","64
                                       ",180,43,68,8,29,0.65,64
"
                                        2016-06-10","42
                                       ",94,29,40,4,27,0.63,38
"
                                        2016-06-11","51
                                       ",177,35,46,5,38,0.77,37
"
                                        2016-06-12","79
                                       ",317,51,73,5,39,0.87,78
"
                                        2016-06-13","84
                                       ",308,57,87,9,50,0.94,82
"
                                        2016-06-14","85
                                       ",329,62,94,10,45,0.92,69
"
                                        2016-06-15","67
                                       ",278,47,68,6,33,0.65,57
"
                                        2016-06-16","64
                                       ",202,34,63,11,41,0.61,74
"
                                        2016-06-17","70
                                       ",208,37,72,14,51,0.69,85
"
                                        2016-06-18","63
                                       ",195,39,68,11,37,0.64,73
"
                                        2016-06-19","51
                                       ",171,35,43,4,27,0.68,44
"
                                        2016-06-20","76
                                       ",293,51,66,5,34,0.87,73
"
                                        2016-06-21","76
                                       ",307,54,75,7,41,0.90,65
"
                                        2016-06-22","64
                                       ",273,44,68,8,43,0.77,44
"
                                        2016-06-23","56
                                       ",240,35,56,8,34,0.71,56
"
                                        2016-06-24","34
                                       ",83,23,31,4,23,0.58,37
"
                                        2016-06-25","24
                                       ",16,15,22,4,21,0.59,40
"
                                        2016-06-26","44
                                       ",126,30,41,7,27,0.68,30
"
                                        2016-06-27","55
                                       ",188,38,52,6,39,0.69,38
"
                                        2016-06-28","68
                                       ",253,48,62,6,40,0.77,36
"
                                        2016-06-29","55
                                       ",203,31,53,9,42,0.86,59
"
                                        2016-06-30","46
                                       ",165,32,47,6,38,0.79,32
"
                                        2016-07-01","46
                                       ",202,30,43,6,30,0.72,70
"
                                        2016-07-02","69
                                       ",287,44,67,8,46,0.89,68
"
                                        2016-07-03","57
                                       ",215,38,62,8,43,0.81,47
"
                                        2016-07-04","56
                                       ",220,30,52,7,36,0.69,67
"
                                        2016-07-05","52
                                       ",207,30,53,9,37,0.74,50
"
                                        2016-07-06","33
                                       ",82,14,31,9,30,0.66,43
"
                                        2016-07-07","39
                                       ",103,17,38,11,28,0.59,36
"
                                        2016-07-08","46
                                       ",153,20,41,11,28,0.57,59
"
                                        2016-07-09","59
                                       ",240,24,50,12,29,0.61,76
"
                                        2016-07-10","76
                                       ",307,35,67,12,30,0.63,107
"
                                        2016-07-11","87
                                       ",331,36,67,11,34,0.68,109
"
                                        2016-07-12","74
                                       ",312,51,87,8,47,0.89,71
"
                                        2016-07-13","76
                                       ",326,54,86,8,42,0.91,62
"
                                        2016-07-14","34
                                       ",79,23,32,4,26,0.64,43
"
                                        2016-07-15","50
                                       ",222,22,38,9,32,0.61,83
"
                                        2016-07-16","69
                                       ",294,33,55,10,34,0.71,102
"
                                        2016-07-17","76
                                       ",279,49,83,10,44,0.86,82
"
                                        2016-07-18","56
                                       ",196,35,59,8,40,0.80,38
"
                                        2016-07-19","38
                                       ",108,26,35,4,28,0.81,33
"
                                        2016-07-20","53
                                       ",245,33,50,7,30,0.88,57
"
                                        2016-07-21","46
                                       ",183,27,45,11,29,0.76,54
"
                                        2016-07-22","47
                                       ",139,25,48,12,30,0.60,51
"
                                        2016-07-23","62
                                       ",227,41,66,13,29,0.69,59
"
                                        2016-07-24","52
                                       ",140,24,55,10,30,0.58,60
"
                                        2016-07-25","64
                                       ",226,38,66,14,33,0.70,77
"
                                        2016-07-26","68
                                       ",258,44,77,13,35,0.77,80
"
                                        2016-07-27","51
                                       ",125,31,54,8,24,0.66,63
"
                                        2016-07-28","66
                                       ",212,36,61,10,32,0.72,90
"
                                        2016-07-29","45
                                       ",85,24,42,11,28,0.60,55
"
                                        2016-07-30","50
                                       ",107,25,47,13,27,0.61,65
"
                                        2016-07-31","64
                                       ",252,43,72,12,37,0.78,59
"
                                        2016-08-01","49
                                       ",163,30,46,8,26,0.70,58
"
                                        2016-08-02","54
                                       ",215,33,57,10,36,0.79,52
"
                                        2016-08-03","50
                                       ",221,33,51,7,30,0.73,47
"
                                        2016-08-04","41
                                       ",148,26,40,9,30,0.74,37
"
                                        2016-08-05","31
                                       ",56,18,30,7,26,0.66,31
"
                                        2016-08-06","49
                                       ",174,29,49,8,33,0.79,47
"
                                        2016-08-07","48
                                       ",201,29,44,8,31,0.84,69
"
                                        2016-08-08","53
                                       ",253,32,50,7,31,0.86,68
"
                                        2016-08-09","64
                                       ",283,39,53,8,32,0.91,86
"
                                        2016-08-10","71
                                       ",322,45,68,8,38,0.94,76
"
                                        2016-08-11","73
                                       ",314,50,75,10,38,0.94,89
"
                                        2016-08-12","67
                                       ",293,38,62,10,36,0.80,85
"
                                        2016-08-13","81
                                       ",348,50,82,12,41,0.88,83
"
                                        2016-08-14","66
                                       ",298,39,63,11,31,0.78,80
"
                                        2016-08-15","58
                                       ",274,29,50,10,29,0.67,76
"
                                        2016-08-16","71
                                       ",312,40,64,14,33,0.72,89
"
                                        2016-08-17","58
                                       ",189,32,57,12,33,0.68,66
"
                                        2016-08-18","61
                                       ",234,38,65,10,34,0.69,68
"
                                        2016-08-19","81
                                       ",340,56,95,17,45,0.84,74
"
                                        2016-08-20","66
                                       ",295,44,71,12,31,0.74,66
"
                                        2016-08-21","68
                                       ",259,46,74,12,34,0.77,78
"
                                        2016-08-22","66
                                       ",244,46,74,11,36,0.82,58
"
                                        2016-08-23","58
                                       ",152,38,62,11,34,0.81,61
"
                                        2016-08-24","78
                                       ",266,45,70,13,34,0.83,94
"
                                        2016-08-25","86
                                       ",316,60,95,14,42,0.92,86
"
                                        2016-08-26","82
                                       ",358,60,87,12,28,0.75,46
"
                                        2016-08-27","64
                                       ",296,46,58,7,25,0.79,25
"
                                        2016-08-28","37
                                       ",40,25,35,7,29,0.74,35
"
                                        2016-08-29","57
                                       ",145,39,60,14,35,0.77,51
"
                                        2016-08-30","60
                                       ",173,42,52,6,28,0.71,46
"
                                        2016-08-31","77
                                       ",237,56,66,6,41,0.83,33
"
                                        2016-09-01","99
                                       ",348,73,92,7,46,0.92,54
"
                                        2016-09-02","103
                                       ",346,75,107,9,58,0.99,75
"
                                        2016-09-03","137
                                       ",361,104,146,16,73,1.21,48
"
                                        2016-09-04","140
                                       ",358,105,130,11,44,1.03,30
"
                                        2016-09-05","90
                                       ",284,67,77,7,37,0.90,27
"
                                        2016-09-06","75
                                       ",267,54,65,6,40,0.81,43
"
                                        2016-09-07","93
                                       ",352,69,87,9,51,0.95,32
"
                                        2016-09-08","78
                                       ",270,57,74,6,51,0.99,26
"
                                        2016-09-09","47
                                       ",111,32,39,5,39,0.85,25
"
                                        2016-09-10","75
                                       ",276,54,70,8,42,0.92,56
"
                                        2016-09-11","103
                                       ",354,75,105,9,60,1.13,72
"
                                        2016-09-12","94
                                       ",343,69,104,12,62,1.03,59
"
                                        2016-09-13","143
                                       ",363,108,149,15,59,1.14,62
"
                                        2016-09-14","186
                                       ",365,140,175,12,44,1.09,45
"
                                        2016-09-15","51
                                       ",156,36,43,5,25,0.70,47
"
                                        2016-09-16","75
                                       ",295,54,69,9,33,0.82,61
"
                                        2016-09-17","97
                                       ",341,72,99,12,46,1.02,65
"
                                        2016-09-18","129
                                       ",359,97,125,14,39,1.06,36
"
                                        2016-09-19","77
                                       ",344,56,68,7,30,0.81,51
"
                                        2016-09-20","82
                                       ",341,60,73,8,39,0.86,39
"
                                        2016-09-21","114
                                       ",353,85,111,13,51,1.03,37
"
                                        2016-09-22","106
                                       ",337,78,107,13,46,1.02,63
"
                                        2016-09-23","96
                                       ",293,71,94,9,51,0.99,42
"
                                        2016-09-24","97
                                       ",292,72,91,8,51,1.01,20
"
                                        2016-09-25","77
                                       ",234,55,66,11,39,0.92,32
"
                                        2016-09-26","60
                                       ",150,42,59,8,46,1.02,20
"
                                        2016-09-27","68
                                       ",256,48,68,9,43,1.07,30
"
                                        2016-09-28","55
                                       ",252,34,56,11,44,0.95,21
"
                                        2016-09-29","49
                                       ",202,30,49,10,49,1.10,16
"
                                        2016-09-30","83
                                       ",303,60,95,13,61,1.36,49
"
                                        2016-10-01","91
                                       ",315,67,102,15,55,1.25,63
"
                                        2016-10-02","90
                                       ",307,65,94,11,47,1.12,75
"
                                        2016-10-03","90
                                       ",300,64,100,15,56,1.10,72
"
                                        2016-10-04","72
                                       ",261,47,80,12,57,0.89,57
"
                                        2016-10-05","91
                                       ",343,63,127,19,57,0.97,70
"
                                        2016-10-06","96
                                       ",342,68,119,18,45,0.92,71
"
                                        2016-10-07","93
                                       ",339,69,102,10,51,0.97,34
"
                                        2016-10-08","85
                                       ",350,62,84,11,43,0.95,18
"
                                        2016-10-09","41
                                       ",112,27,38,7,30,0.85,30
"
                                        2016-10-10","40
                                       ",85,27,37,5,34,0.82,31
"
                                        2016-10-11","40
                                       ",84,27,37,5,39,0.93,18
"
                                        2016-10-12","46
                                       ",105,32,44,7,37,0.95,13
"
                                        2016-10-13","30
                                       ",23,20,27,7,34,0.93,11
